User_ID	Game_ID	Purchase
4	482	1.0
4	483	1.0
4	484	1.0
4	485	1.0
4	486	1.0
4	487	1.0
4	488	1.0
4	489	1.0
4	490	1.0
4	491	1.0
4	492	1.0
4	493	1.0
4	494	1.0
4	495	1.0
4	496	1.0
4	497	1.0
4	498	1.0
4	499	1.0
4	12	1.0
4	37	1.0
4	500	1.0
4	501	1.0
4	502	1.0
4	503	1.0
4	1	1.0
4	504	1.0
4	505	1.0
4	506	1.0
4	507	1.0
4	508	1.0
4	509	1.0
4	510	1.0
4	511	1.0
4	512	1.0
4	513	1.0
4	514	1.0
4	515	1.0
4	516	1.0
4	517	1.0
4	518	1.0
4	519	1.0
4	520	1.0
4	11	1.0
4	521	1.0
4	522	1.0
4	523	1.0
4	524	1.0
4	525	1.0
4	526	1.0
4	527	1.0
4	53	1.0
4	528	1.0
4	529	1.0
4	530	1.0
4	531	1.0
4	532	1.0
4	533	1.0
4	534	1.0
4	535	1.0
4	536	1.0
4	537	1.0
4	538	1.0
4	539	1.0
4	540	1.0
4	541	1.0
4	542	1.0
5	543	1.0
6	10	1.0
7	271	1.0
7	281	1.0
7	544	1.0
7	545	1.0
7	546	1.0
7	547	1.0
7	548	1.0
7	549	1.0
7	390	1.0
7	206	1.0
8	22	1.0
9	22	1.0
10	10	1.0
11	22	1.0
12	550	1.0
13	551	1.0
13	10	1.0
13	529	1.0
14	552	1.0
15	22	1.0
15	11	1.0
15	553	1.0
16	22	1.0
17	22	1.0
17	54	1.0
17	545	1.0
17	554	1.0
17	105	1.0
17	10	1.0
17	340	1.0
17	555	1.0
17	25	1.0
17	556	1.0
17	234	1.0
17	24	1.0
17	82	1.0
17	557	1.0
17	13	1.0
17	558	1.0
17	559	1.0
17	560	1.0
17	561	1.0
17	562	1.0
17	563	1.0
17	564	1.0
17	565	1.0
17	438	1.0
17	566	1.0
17	567	1.0
17	529	1.0
17	568	1.0
17	569	1.0
18	522	1.0
19	22	1.0
19	567	1.0
20	390	1.0
20	206	1.0
21	22	1.0
22	5	1.0
23	22	1.0
24	54	1.0
24	556	1.0
24	570	1.0
24	529	1.0
25	571	1.0
25	572	1.0
26	22	1.0
27	22	1.0
28	10	1.0
29	22	1.0
30	529	1.0
30	573	1.0
31	22	1.0
32	529	1.0
33	424	1.0
33	574	1.0
33	94	1.0
33	575	1.0
33	438	1.0
33	185	1.0
33	87	1.0
33	576	1.0
33	10	1.0
33	22	1.0
33	577	1.0
33	578	1.0
33	300	1.0
33	579	1.0
33	267	1.0
33	418	1.0
33	171	1.0
33	124	1.0
33	90	1.0
33	230	1.0
33	580	1.0
33	276	1.0
33	334	1.0
33	197	1.0
33	581	1.0
33	582	1.0
33	273	1.0
33	583	1.0
33	52	1.0
33	584	1.0
33	585	1.0
33	252	1.0
33	317	1.0
33	331	1.0
33	586	1.0
33	587	1.0
33	588	1.0
33	589	1.0
33	13	1.0
33	145	1.0
33	590	1.0
33	591	1.0
33	592	1.0
33	179	1.0
33	593	1.0
33	388	1.0
33	221	1.0
33	594	1.0
33	420	1.0
33	218	1.0
33	595	1.0
33	425	1.0
33	426	1.0
33	118	1.0
33	596	1.0
33	597	1.0
33	109	1.0
33	515	1.0
33	518	1.0
33	536	1.0
33	598	1.0
33	599	1.0
33	600	1.0
33	601	1.0
33	602	1.0
33	603	1.0
33	604	1.0
34	290	1.0
34	605	1.0
34	606	1.0
34	289	1.0
34	607	1.0
35	22	1.0
36	22	1.0
37	22	1.0
38	1	1.0
38	46	1.0
38	25	1.0
38	123	1.0
38	608	1.0
38	146	1.0
38	161	1.0
38	609	1.0
38	291	1.0
38	14	1.0
38	39	1.0
39	22	1.0
40	97	1.0
40	610	1.0
41	10	1.0
41	563	1.0
42	611	1.0
42	612	1.0
42	613	1.0
42	614	1.0
42	615	1.0
42	616	1.0
43	91	1.0
44	22	1.0
45	612	1.0
45	617	1.0
45	611	1.0
45	324	1.0
45	547	1.0
45	544	1.0
45	618	1.0
45	9	1.0
45	619	1.0
45	616	1.0
45	407	1.0
45	214	1.0
45	613	1.0
45	614	1.0
45	615	1.0
46	54	1.0
46	529	1.0
46	25	1.0
46	443	1.0
46	10	1.0
46	620	1.0
46	621	1.0
46	622	1.0
46	248	1.0
46	623	1.0
46	624	1.0
46	625	1.0
46	573	1.0
47	22	1.0
47	626	1.0
48	612	1.0
48	614	1.0
48	615	1.0
48	389	1.0
48	627	1.0
48	628	1.0
48	616	1.0
48	629	1.0
49	1	1.0
49	630	1.0
49	631	1.0
49	38	1.0
49	39	1.0
49	40	1.0
50	632	1.0
50	320	1.0
50	633	1.0
50	634	1.0
50	635	1.0
50	636	1.0
50	637	1.0
50	638	1.0
50	639	1.0
50	92	1.0
50	640	1.0
50	641	1.0
50	642	1.0
50	150	1.0
50	517	1.0
50	420	1.0
50	252	1.0
50	194	1.0
50	643	1.0
50	644	1.0
50	645	1.0
50	646	1.0
50	346	1.0
50	647	1.0
50	648	1.0
50	298	1.0
50	595	1.0
50	536	1.0
50	649	1.0
50	650	1.0
50	651	1.0
50	652	1.0
50	653	1.0
50	654	1.0
50	655	1.0
50	656	1.0
50	657	1.0
50	658	1.0
50	214	1.0
50	659	1.0
50	240	1.0
50	660	1.0
50	661	1.0
50	662	1.0
50	663	1.0
50	664	1.0
50	665	1.0
50	666	1.0
50	317	1.0
50	577	1.0
50	112	1.0
50	667	1.0
50	10	1.0
50	267	1.0
50	668	1.0
50	52	1.0
50	197	1.0
50	276	1.0
50	669	1.0
50	50	1.0
50	273	1.0
50	219	1.0
50	670	1.0
50	671	1.0
50	344	1.0
50	334	1.0
50	672	1.0
50	673	1.0
50	527	1.0
50	674	1.0
50	417	1.0
50	675	1.0
50	676	1.0
50	677	1.0
50	678	1.0
50	679	1.0
50	680	1.0
50	681	1.0
50	682	1.0
50	683	1.0
50	684	1.0
50	685	1.0
50	686	1.0
50	687	1.0
50	688	1.0
50	689	1.0
50	221	1.0
50	66	1.0
50	5	1.0
50	690	1.0
50	423	1.0
50	691	1.0
50	692	1.0
50	444	1.0
50	448	1.0
50	62	1.0
50	70	1.0
50	185	1.0
50	693	1.0
50	576	1.0
50	694	1.0
50	695	1.0
50	696	1.0
50	697	1.0
50	698	1.0
50	699	1.0
50	700	1.0
50	701	1.0
50	702	1.0
50	703	1.0
50	704	1.0
50	705	1.0
50	706	1.0
50	707	1.0
50	708	1.0
50	709	1.0
50	710	1.0
50	72	1.0
50	471	1.0
50	711	1.0
50	712	1.0
50	713	1.0
50	714	1.0
50	715	1.0
50	110	1.0
50	716	1.0
50	717	1.0
51	22	1.0
52	22	1.0
53	10	1.0
53	718	1.0
53	719	1.0
53	556	1.0
54	10	1.0
54	84	1.0
54	5	1.0
54	1	1.0
54	298	1.0
54	16	1.0
54	720	1.0
54	499	1.0
54	721	1.0
54	76	1.0
54	262	1.0
54	33	1.0
54	246	1.0
54	267	1.0
54	9	1.0
54	81	1.0
54	585	1.0
54	511	1.0
54	722	1.0
54	723	1.0
54	487	1.0
54	104	1.0
54	103	1.0
54	385	1.0
54	724	1.0
54	338	1.0
54	725	1.0
54	726	1.0
54	278	1.0
54	92	1.0
54	544	1.0
54	129	1.0
54	188	1.0
54	727	1.0
54	241	1.0
54	728	1.0
54	729	1.0
54	27	1.0
54	730	1.0
54	731	1.0
54	732	1.0
54	11	1.0
54	733	1.0
54	107	1.0
54	287	1.0
54	23	1.0
54	734	1.0
54	179	1.0
54	735	1.0
54	387	1.0
54	736	1.0
54	737	1.0
54	738	1.0
54	739	1.0
54	740	1.0
54	89	1.0
54	741	1.0
54	742	1.0
54	410	1.0
54	333	1.0
54	743	1.0
54	126	1.0
54	232	1.0
54	52	1.0
54	281	1.0
54	744	1.0
54	745	1.0
54	746	1.0
54	635	1.0
54	747	1.0
54	534	1.0
54	138	1.0
54	748	1.0
54	749	1.0
54	656	1.0
54	750	1.0
54	751	1.0
54	99	1.0
54	466	1.0
54	752	1.0
54	753	1.0
54	754	1.0
54	271	1.0
54	595	1.0
54	547	1.0
54	755	1.0
54	165	1.0
54	412	1.0
54	293	1.0
54	161	1.0
54	756	1.0
54	757	1.0
54	758	1.0
54	759	1.0
54	760	1.0
54	671	1.0
54	761	1.0
54	197	1.0
54	762	1.0
54	62	1.0
54	763	1.0
54	764	1.0
54	765	1.0
54	766	1.0
54	79	1.0
54	54	1.0
54	767	1.0
54	768	1.0
54	667	1.0
54	769	1.0
54	442	1.0
54	770	1.0
54	771	1.0
54	327	1.0
54	772	1.0
54	773	1.0
54	774	1.0
54	775	1.0
54	150	1.0
54	776	1.0
54	657	1.0
54	777	1.0
54	778	1.0
54	317	1.0
54	536	1.0
54	273	1.0
54	320	1.0
54	779	1.0
54	780	1.0
54	380	1.0
54	781	1.0
54	782	1.0
54	698	1.0
54	783	1.0
54	784	1.0
54	669	1.0
54	119	1.0
54	785	1.0
54	136	1.0
54	699	1.0
54	552	1.0
54	786	1.0
54	461	1.0
54	654	1.0
54	787	1.0
54	788	1.0
54	789	1.0
54	458	1.0
54	546	1.0
54	513	1.0
54	790	1.0
54	495	1.0
54	22	1.0
54	332	1.0
54	238	1.0
54	646	1.0
54	640	1.0
54	500	1.0
54	791	1.0
54	792	1.0
54	793	1.0
54	389	1.0
54	697	1.0
54	794	1.0
54	795	1.0
54	796	1.0
54	797	1.0
54	334	1.0
54	228	1.0
54	798	1.0
54	25	1.0
54	799	1.0
54	800	1.0
54	801	1.0
54	151	1.0
54	203	1.0
54	802	1.0
54	803	1.0
54	529	1.0
54	804	1.0
54	67	1.0
54	194	1.0
54	659	1.0
54	805	1.0
54	806	1.0
54	807	1.0
54	808	1.0
54	809	1.0
54	810	1.0
54	811	1.0
54	812	1.0
54	813	1.0
54	814	1.0
54	545	1.0
54	250	1.0
54	815	1.0
54	816	1.0
54	817	1.0
54	4	1.0
54	629	1.0
54	55	1.0
54	818	1.0
54	644	1.0
54	819	1.0
54	134	1.0
54	312	1.0
54	220	1.0
54	820	1.0
54	821	1.0
54	397	1.0
54	822	1.0
54	823	1.0
54	824	1.0
54	825	1.0
54	653	1.0
54	826	1.0
54	827	1.0
54	828	1.0
54	214	1.0
54	829	1.0
54	300	1.0
54	830	1.0
54	305	1.0
54	307	1.0
54	831	1.0
54	28	1.0
54	14	1.0
54	832	1.0
54	184	1.0
54	833	1.0
54	834	1.0
54	835	1.0
54	836	1.0
54	837	1.0
54	313	1.0
54	314	1.0
54	315	1.0
54	316	1.0
54	838	1.0
54	839	1.0
54	229	1.0
54	323	1.0
54	840	1.0
54	325	1.0
54	841	1.0
54	842	1.0
54	276	1.0
54	51	1.0
54	64	1.0
54	60	1.0
54	45	1.0
54	587	1.0
54	612	1.0
54	843	1.0
54	844	1.0
54	845	1.0
54	846	1.0
54	847	1.0
54	614	1.0
54	225	1.0
54	341	1.0
54	342	1.0
54	343	1.0
54	344	1.0
54	615	1.0
54	848	1.0
54	849	1.0
54	850	1.0
54	851	1.0
54	93	1.0
54	96	1.0
54	852	1.0
54	853	1.0
54	854	1.0
54	855	1.0
54	856	1.0
54	637	1.0
54	857	1.0
54	858	1.0
54	100	1.0
54	268	1.0
54	356	1.0
54	101	1.0
54	357	1.0
54	358	1.0
54	359	1.0
54	30	1.0
54	31	1.0
54	32	1.0
54	859	1.0
54	131	1.0
54	860	1.0
54	376	1.0
54	676	1.0
54	861	1.0
54	862	1.0
54	175	1.0
54	390	1.0
54	139	1.0
54	206	1.0
54	627	1.0
54	628	1.0
54	221	1.0
54	393	1.0
54	863	1.0
54	864	1.0
54	865	1.0
54	866	1.0
54	867	1.0
54	394	1.0
54	395	1.0
54	34	1.0
54	396	1.0
54	868	1.0
54	869	1.0
54	146	1.0
54	870	1.0
54	871	1.0
54	213	1.0
54	872	1.0
54	873	1.0
54	407	1.0
54	874	1.0
54	875	1.0
54	157	1.0
54	418	1.0
54	420	1.0
54	876	1.0
54	877	1.0
54	878	1.0
54	879	1.0
54	880	1.0
54	68	1.0
54	881	1.0
54	882	1.0
54	171	1.0
54	883	1.0
54	884	1.0
54	885	1.0
54	118	1.0
54	429	1.0
54	255	1.0
54	691	1.0
54	433	1.0
54	219	1.0
54	886	1.0
54	887	1.0
54	888	1.0
54	889	1.0
54	199	1.0
54	663	1.0
54	890	1.0
54	891	1.0
54	443	1.0
54	892	1.0
54	893	1.0
54	894	1.0
54	895	1.0
54	239	1.0
54	70	1.0
54	650	1.0
54	451	1.0
54	693	1.0
54	453	1.0
54	454	1.0
54	896	1.0
54	576	1.0
54	616	1.0
54	897	1.0
54	205	1.0
54	80	1.0
54	83	1.0
54	705	1.0
54	706	1.0
54	707	1.0
54	708	1.0
54	709	1.0
54	710	1.0
54	898	1.0
54	899	1.0
54	186	1.0
54	467	1.0
54	900	1.0
54	819	1.0
54	901	1.0
54	901	1.0
54	902	1.0
54	902	1.0
54	43	1.0
54	75	1.0
54	903	1.0
54	904	1.0
54	905	1.0
54	102	1.0
54	906	1.0
54	137	1.0
54	264	1.0
54	907	1.0
54	712	1.0
54	908	1.0
54	909	1.0
54	910	1.0
54	911	1.0
54	912	1.0
54	913	1.0
54	156	1.0
54	914	1.0
54	915	1.0
54	916	1.0
54	917	1.0
54	918	1.0
54	919	1.0
54	920	1.0
54	38	1.0
54	39	1.0
54	40	1.0
54	921	1.0
54	922	1.0
54	923	1.0
54	924	1.0
54	925	1.0
54	508	1.0
54	926	1.0
54	927	1.0
54	514	1.0
54	517	1.0
54	670	1.0
54	717	1.0
54	518	1.0
54	519	1.0
54	928	1.0
54	929	1.0
54	930	1.0
54	931	1.0
54	932	1.0
54	933	1.0
54	934	1.0
54	935	1.0
54	618	1.0
54	936	1.0
54	937	1.0
54	938	1.0
54	939	1.0
54	200	1.0
54	940	1.0
54	941	1.0
54	537	1.0
54	942	1.0
54	943	1.0
54	944	1.0
54	945	1.0
54	946	1.0
54	947	1.0
54	948	1.0
54	949	1.0
54	950	1.0
54	951	1.0
54	952	1.0
55	22	1.0
56	22	1.0
56	953	1.0
57	22	1.0
57	529	1.0
58	54	1.0
58	612	1.0
58	9	1.0
58	954	1.0
58	10	1.0
58	955	1.0
58	1	1.0
58	545	1.0
58	184	1.0
58	444	1.0
58	5	1.0
58	434	1.0
58	275	1.0
58	956	1.0
58	92	1.0
58	22	1.0
58	552	1.0
58	499	1.0
58	957	1.0
58	958	1.0
58	613	1.0
58	611	1.0
58	959	1.0
58	960	1.0
58	13	1.0
58	961	1.0
58	390	1.0
58	206	1.0
58	50	1.0
58	66	1.0
58	962	1.0
59	22	1.0
60	619	1.0
60	10	1.0
60	22	1.0
60	963	1.0
61	22	1.0
61	607	1.0
61	964	1.0
61	965	1.0
61	568	1.0
61	966	1.0
61	626	1.0
61	605	1.0
61	560	1.0
61	967	1.0
61	622	1.0
61	968	1.0
61	969	1.0
61	970	1.0
61	543	1.0
61	971	1.0
62	22	1.0
63	22	1.0
64	164	1.0
65	612	1.0
65	611	1.0
65	613	1.0
65	614	1.0
65	615	1.0
65	616	1.0
66	25	1.0
66	10	1.0
66	565	1.0
66	529	1.0
66	177	1.0
66	54	1.0
66	567	1.0
66	24	1.0
66	81	1.0
66	623	1.0
66	22	1.0
67	972	1.0
68	973	1.0
69	22	1.0
69	54	1.0
69	623	1.0
69	563	1.0
69	560	1.0
69	974	1.0
69	966	1.0
69	975	1.0
69	976	1.0
69	977	1.0
69	335	1.0
69	13	1.0
69	978	1.0
69	381	1.0
69	565	1.0
69	979	1.0
69	980	1.0
69	248	1.0
69	573	1.0
69	618	1.0
69	981	1.0
69	982	1.0
70	10	1.0
71	606	1.0
72	22	1.0
73	54	1.0
73	955	1.0
73	961	1.0
74	151	1.0
74	545	1.0
74	548	1.0
74	390	1.0
74	206	1.0
75	22	1.0
76	10	1.0
77	556	1.0
77	22	1.0
78	22	1.0
79	620	1.0
79	556	1.0
79	983	1.0
79	718	1.0
80	76	1.0
80	984	1.0
80	985	1.0
81	10	1.0
82	22	1.0
83	22	1.0
84	22	1.0
85	22	1.0
86	438	1.0
86	479	1.0
87	271	1.0
87	545	1.0
87	281	1.0
87	177	1.0
87	5	1.0
88	103	1.0
88	986	1.0
88	987	1.0
88	988	1.0
89	22	1.0
90	118	1.0
91	989	1.0
91	990	1.0
91	623	1.0
91	438	1.0
91	991	1.0
91	553	1.0
92	54	1.0
92	992	1.0
93	54	1.0
93	134	1.0
93	10	1.0
93	556	1.0
93	19	1.0
93	573	1.0
93	529	1.0
93	558	1.0
93	993	1.0
94	22	1.0
94	994	1.0
94	563	1.0
95	10	1.0
95	546	1.0
95	727	1.0
95	891	1.0
96	550	1.0
96	995	1.0
97	545	1.0
97	275	1.0
97	10	1.0
97	996	1.0
97	612	1.0
97	997	1.0
97	611	1.0
97	613	1.0
97	614	1.0
97	548	1.0
97	615	1.0
97	389	1.0
97	390	1.0
97	206	1.0
97	627	1.0
97	628	1.0
97	616	1.0
97	629	1.0
98	54	1.0
98	106	1.0
98	623	1.0
98	443	1.0
98	76	1.0
98	558	1.0
98	998	1.0
98	406	1.0
98	955	1.0
98	163	1.0
98	516	1.0
98	177	1.0
98	905	1.0
98	10	1.0
98	897	1.0
98	798	1.0
98	296	1.0
98	89	1.0
98	24	1.0
98	295	1.0
98	583	1.0
98	280	1.0
98	274	1.0
98	999	1.0
98	961	1.0
98	896	1.0
98	1000	1.0
99	22	1.0
100	612	1.0
100	623	1.0
100	529	1.0
100	5	1.0
100	1001	1.0
100	22	1.0
100	1002	1.0
100	1003	1.0
100	1004	1.0
100	1005	1.0
100	1006	1.0
100	177	1.0
100	975	1.0
100	1007	1.0
100	1008	1.0
100	1009	1.0
100	1010	1.0
100	1011	1.0
100	614	1.0
100	615	1.0
100	1012	1.0
100	1013	1.0
100	389	1.0
100	627	1.0
100	628	1.0
100	67	1.0
100	1014	1.0
100	1015	1.0
100	1016	1.0
100	616	1.0
100	71	1.0
100	629	1.0
100	1017	1.0
101	22	1.0
101	7	1.0
102	568	1.0
102	1018	1.0
102	556	1.0
102	13	1.0
103	1019	1.0
103	1020	1.0
103	482	1.0
103	1021	1.0
103	1022	1.0
103	1023	1.0
104	22	1.0
104	568	1.0
104	335	1.0
104	438	1.0
105	444	1.0
105	674	1.0
105	824	1.0
105	20	1.0
105	1024	1.0
105	598	1.0
105	588	1.0
105	438	1.0
106	1025	1.0
107	22	1.0
108	1026	1.0
108	994	1.0
109	159	1.0
109	657	1.0
109	546	1.0
110	1027	1.0
110	1028	1.0
110	106	1.0
110	421	1.0
110	162	1.0
110	570	1.0
110	955	1.0
110	1029	1.0
110	20	1.0
110	5	1.0
110	444	1.0
110	97	1.0
110	718	1.0
110	963	1.0
110	1030	1.0
110	438	1.0
110	623	1.0
110	145	1.0
110	248	1.0
110	114	1.0
110	312	1.0
110	402	1.0
110	7	1.0
110	118	1.0
110	529	1.0
110	313	1.0
110	314	1.0
110	315	1.0
110	316	1.0
110	343	1.0
110	961	1.0
110	1031	1.0
110	568	1.0
111	529	1.0
111	606	1.0
111	1032	1.0
112	22	1.0
113	621	1.0
113	570	1.0
113	1033	1.0
114	22	1.0
115	1034	1.0
115	43	1.0
115	1035	1.0
115	1036	1.0
115	1037	1.0
115	1038	1.0
115	733	1.0
115	1039	1.0
115	184	1.0
115	93	1.0
115	1	1.0
115	114	1.0
115	225	1.0
115	338	1.0
115	14	1.0
115	936	1.0
115	815	1.0
115	736	1.0
115	1040	1.0
115	566	1.0
115	1041	1.0
115	847	1.0
